County,Year,Price_Per_Acre,CornYield,SoyYield,HousingAge,Population,TotalHousingUnits,OccupiedUnits,VacantUnits,SF_Year,Treated,Post,DiD
Appomattox,2012,2360.681115,61.3,39.5,19.651600753295725,14952,6903,5902,1001,2021,1,0,0
Appomattox,2012,1888.228668,61.3,39.5,19.651600753295725,14952,6903,5902,1001,2021,1,0,0
Appomattox,2012,3572.356456,61.3,39.5,19.651600753295725,14952,6903,5902,1001,2021,1,0,0
Appomattox,2012,2508.849558,61.3,39.5,19.651600753295725,14952,6903,5902,1001,2021,1,0,0
Appomattox,2012,1810.069035,61.3,39.5,19.651600753295725,14952,6903,5902,1001,2021,1,0,0
Appomattox,2015,7333.33,119.5,29.8,28.892213870373094,15208,7051,5931,1120,2021,1,0,0
Appomattox,2015,6858.17,119.5,29.8,28.892213870373094,15208,7051,5931,1120,2021,1,0,0
Appomattox,2015,3007.25,119.5,29.8,28.892213870373094,15208,7051,5931,1120,2021,1,0,0
Appomattox,2015,7000,119.5,29.8,28.892213870373094,15208,7051,5931,1120,2021,1,0,0
Appomattox,2015,4911.59,119.5,29.8,28.892213870373094,15208,7051,5931,1120,2021,1,0,0
Appomattox,2015,2601.16,119.5,29.8,28.892213870373094,15208,7051,5931,1120,2021,1,0,0
Appomattox,2015,2000,119.5,29.8,28.892213870373094,15208,7051,5931,1120,2021,1,0,0
Appomattox,2015,9995.6,119.5,29.8,28.892213870373094,15208,7051,5931,1120,2021,1,0,0
Appomattox,2015,4722,119.5,29.8,28.892213870373094,15208,7051,5931,1120,2021,1,0,0
Appomattox,2015,15241.64,119.5,29.8,28.892213870373094,15208,7051,5931,1120,2021,1,0,0
Appomattox,2015,3300.04,119.5,29.8,28.892213870373094,15208,7051,5931,1120,2021,1,0,0
Appomattox,2015,1670.79,119.5,29.8,28.892213870373094,15208,7051,5931,1120,2021,1,0,0
Appomattox,2015,7338.23,119.5,29.8,28.892213870373094,15208,7051,5931,1120,2021,1,0,0
Appomattox,2015,4222.22,119.5,29.8,28.892213870373094,15208,7051,5931,1120,2021,1,0,0
Appomattox,2015,1385.6,119.5,29.8,28.892213870373094,15208,7051,5931,1120,2021,1,0,0
Appomattox,2015,4462.28,119.5,29.8,28.892213870373094,15208,7051,5931,1120,2021,1,0,0
Appomattox,2015,1674.36,119.5,29.8,28.892213870373094,15208,7051,5931,1120,2021,1,0,0
Appomattox,2015,1575,119.5,29.8,28.892213870373094,15208,7051,5931,1120,2021,1,0,0
Appomattox,2015,1143.42,119.5,29.8,28.892213870373094,15208,7051,5931,1120,2021,1,0,0
Appomattox,2015,2634.5,119.5,29.8,28.892213870373094,15208,7051,5931,1120,2021,1,0,0
Appomattox,2015,3459.46,119.5,29.8,28.892213870373094,15208,7051,5931,1120,2021,1,0,0
Appomattox,2015,2444.13,119.5,29.8,28.892213870373094,15208,7051,5931,1120,2021,1,0,0
Appomattox,2015,2783.22,119.5,29.8,28.892213870373094,15208,7051,5931,1120,2021,1,0,0
Appomattox,2015,1085.84,119.5,29.8,28.892213870373094,15208,7051,5931,1120,2021,1,0,0
Appomattox,2015,1760.56,119.5,29.8,28.892213870373094,15208,7051,5931,1120,2021,1,0,0
Appomattox,2015,1829.23,119.5,29.8,28.892213870373094,15208,7051,5931,1120,2021,1,0,0
Augusta,2023,8137.064328,145,31,33.716813621161464,77713,32890,30644,2246,2017,1,1,1
Augusta,2023,9753.686894,145,31,33.716813621161464,77713,32890,30644,2246,2017,1,1,1
Augusta,2023,5390.923645,145,31,33.716813621161464,77713,32890,30644,2246,2017,1,1,1
Augusta,2023,18908.698,145,31,33.716813621161464,77713,32890,30644,2246,2017,1,1,1
Augusta,2023,15939.35959,145,31,33.716813621161464,77713,32890,30644,2246,2017,1,1,1
Augusta,2023,11149.82578,145,31,33.716813621161464,77713,32890,30644,2246,2017,1,1,1
Augusta,2023,14223.68618,145,31,33.716813621161464,77713,32890,30644,2246,2017,1,1,1
Augusta,2023,7922.535211,145,31,33.716813621161464,77713,32890,30644,2246,2017,1,1,1
Augusta,2023,11444.07239,145,31,33.716813621161464,77713,32890,30644,2246,2017,1,1,1
Augusta,2023,24056.95115,145,31,33.716813621161464,77713,32890,30644,2246,2017,1,1,1
Augusta,2023,13933.84638,145,31,33.716813621161464,77713,32890,30644,2246,2017,1,1,1
Augusta,2023,16100.46691,145,31,33.716813621161464,77713,32890,30644,2246,2017,1,1,1
Augusta,2023,59233.73092,145,31,33.716813621161464,77713,32890,30644,2246,2017,1,1,1
Augusta,2023,36748.16259,145,31,33.716813621161464,77713,32890,30644,2246,2017,1,1,1
Augusta,2023,3243.477007,145,31,33.716813621161464,77713,32890,30644,2246,2017,1,1,1
Augusta,2023,7289.135717,145,31,33.716813621161464,77713,32890,30644,2246,2017,1,1,1
Augusta,2023,6256.902524,145,31,33.716813621161464,77713,32890,30644,2246,2017,1,1,1
Augusta,2023,35555.55556,145,31,33.716813621161464,77713,32890,30644,2246,2017,1,1,1
Augusta,2023,13793.9953,145,31,33.716813621161464,77713,32890,30644,2246,2017,1,1,1
Augusta,2023,7056.810892,145,31,33.716813621161464,77713,32890,30644,2246,2017,1,1,1
Augusta,2023,8743.479755,145,31,33.716813621161464,77713,32890,30644,2246,2017,1,1,1
Augusta,2023,7942.811755,145,31,33.716813621161464,77713,32890,30644,2246,2017,1,1,1
Bedford,2013,3250,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,2900,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,13082.25966,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,7446.289063,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,3527.808866,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,14515.26773,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,3571.428571,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,7259.953162,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,12106.53753,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,3476.343904,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,8757.637475,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,4463.198896,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,4964.622181,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,6984.732824,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,3042.982122,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,10636.32658,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,2116.895698,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,5625.879044,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,4146.212021,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,13330.29879,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,11390.5595,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,6704.139587,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,10398.80835,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,3477.847924,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,8144.409731,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,9696.212027,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,2958.652827,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,4024.390244,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,2762.556559,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,4475.586788,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,7350,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,3365.384615,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,7173.729801,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,4866.457394,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,4333.333333,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,4211.267606,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,1666.666667,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,2746.826221,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,2905.701754,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,6626.229675,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,1752.476636,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2013,2099.306316,135.7,43.5,15.609251937863746,69175,32123,27233,4890,2020,1,0,0
Bedford,2015,3225,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,6716.9,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,2370.6,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,11816.96,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,14810.34,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,5579,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,4515.35,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,3296.7,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,3817.52,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,2060.07,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,3663.64,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,9650,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,4496.95,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,8343.58,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,11250,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,1991.43,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,8375,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,8124.08,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,5477.18,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,7721.37,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,3262.14,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,13693.01,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,3360.72,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,4747.22,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,1323.2,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,6388.54,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,11448.07,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,4221.28,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,12147.29,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,3234.15,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,12540.36,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,4689.26,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,3181.72,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,10396.86,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,7564.5,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,9771.69,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,4868.33,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,6858.41,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,1780.04,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,6506.27,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,2016.39,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,9172.6,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,2586.21,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,2700.84,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,2833.86,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,5504.88,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,5178.63,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,1700,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,1686.36,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,1683.68,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,4850,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,1092.71,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,1575.88,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,3479.34,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,2063.21,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2015,3260.27,136.6,29.2,25.640606538006978,76463,35546,30591,4955,2020,1,0,0
Bedford,2017,1275.32,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,10787.49,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,4333.33,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,14993.48,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,1389,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,6491.23,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,8370.26,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,6499.75,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,6495,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,12956.03,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,2677.5,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,14307.47,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,10763.42,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,8787.73,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,4100,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,6839.04,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,10998.68,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,8548.1,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,5541.67,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,11625.65,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,9323.05,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,4392.52,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,8259.43,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,7112.97,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,14201.18,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,3872.48,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,3465.46,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,15909.86,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,1784.96,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,3146.47,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,17701.62,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,13882.62,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,5664.26,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,1500,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,1679.99,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,2332.96,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,10745.63,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,3244.01,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,16755.94,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,7455.54,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,2466.99,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,1594.59,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,11988.62,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,7402.01,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,2745.74,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,15411.59,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,9482.79,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,3209.88,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,1784.05,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,13939.67,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,3358.21,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,5014.75,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,2624.51,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,2156.48,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,3740.05,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,4151.63,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,2000,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,3766.66,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,5577.57,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,355.21,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,3181.82,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Bedford,2017,1579.74,133.3,31.2,27.19370473384197,77319,36313,30927,5386,2020,1,0,0
Botetourt,2023,10418.95495,166.2,38.9,35.20679546968677,33875,15010,13105,1905,NA,0,0,0
Botetourt,2023,8179.654967,166.2,38.9,35.20679546968677,33875,15010,13105,1905,NA,0,0,0
Botetourt,2023,5025.125628,166.2,38.9,35.20679546968677,33875,15010,13105,1905,NA,0,0,0
Botetourt,2023,12710.88514,166.2,38.9,35.20679546968677,33875,15010,13105,1905,NA,0,0,0
Botetourt,2023,5023.442733,166.2,38.9,35.20679546968677,33875,15010,13105,1905,NA,0,0,0
Botetourt,2023,22682.44576,166.2,38.9,35.20679546968677,33875,15010,13105,1905,NA,0,0,0
Botetourt,2023,20418.58091,166.2,38.9,35.20679546968677,33875,15010,13105,1905,NA,0,0,0
Botetourt,2023,3662.420382,166.2,38.9,35.20679546968677,33875,15010,13105,1905,NA,0,0,0
Botetourt,2023,20787.96278,166.2,38.9,35.20679546968677,33875,15010,13105,1905,NA,0,0,0
Botetourt,2023,13497.41961,166.2,38.9,35.20679546968677,33875,15010,13105,1905,NA,0,0,0
Botetourt,2023,24371.95351,166.2,38.9,35.20679546968677,33875,15010,13105,1905,NA,0,0,0
Botetourt,2023,3343.340611,166.2,38.9,35.20679546968677,33875,15010,13105,1905,NA,0,0,0
Botetourt,2023,15578.94737,166.2,38.9,35.20679546968677,33875,15010,13105,1905,NA,0,0,0
Botetourt,2023,18966.33476,166.2,38.9,35.20679546968677,33875,15010,13105,1905,NA,0,0,0
Botetourt,2023,19641.29484,166.2,38.9,35.20679546968677,33875,15010,13105,1905,NA,0,0,0
Botetourt,2023,3333.333333,166.2,38.9,35.20679546968677,33875,15010,13105,1905,NA,0,0,0
Botetourt,2023,5602.16204,166.2,38.9,35.20679546968677,33875,15010,13105,1905,NA,0,0,0
Botetourt,2023,6064.640189,166.2,38.9,35.20679546968677,33875,15010,13105,1905,NA,0,0,0
Botetourt,2023,9250,166.2,38.9,35.20679546968677,33875,15010,13105,1905,NA,0,0,0
Botetourt,2023,2113.96627,166.2,38.9,35.20679546968677,33875,15010,13105,1905,NA,0,0,0
Campbell,2010,6457.667732,20,25,17.23323233150427,54174,24422,22005,2417,2020,1,0,0
Campbell,2010,6945.255474,20,25,17.23323233150427,54174,24422,22005,2417,2020,1,0,0
Campbell,2010,2116.460005,20,25,17.23323233150427,54174,24422,22005,2417,2020,1,0,0
Campbell,2010,1591.214702,20,25,17.23323233150427,54174,24422,22005,2417,2020,1,0,0
Campbell,2010,2213.749846,20,25,17.23323233150427,54174,24422,22005,2417,2020,1,0,0
Campbell,2015,1383.66,146.9,30.8,29.05936254980088,55012,25100,21791,3309,2020,1,0,0
Campbell,2015,3230.87,146.9,30.8,29.05936254980088,55012,25100,21791,3309,2020,1,0,0
Campbell,2015,2299.87,146.9,30.8,29.05936254980088,55012,25100,21791,3309,2020,1,0,0
Campbell,2015,5790.73,146.9,30.8,29.05936254980088,55012,25100,21791,3309,2020,1,0,0
Campbell,2015,11645.67,146.9,30.8,29.05936254980088,55012,25100,21791,3309,2020,1,0,0
Campbell,2015,2332.06,146.9,30.8,29.05936254980088,55012,25100,21791,3309,2020,1,0,0
Campbell,2015,4074.07,146.9,30.8,29.05936254980088,55012,25100,21791,3309,2020,1,0,0
Campbell,2015,1816.25,146.9,30.8,29.05936254980088,55012,25100,21791,3309,2020,1,0,0
Campbell,2015,2308.77,146.9,30.8,29.05936254980088,55012,25100,21791,3309,2020,1,0,0
Campbell,2015,1666.67,146.9,30.8,29.05936254980088,55012,25100,21791,3309,2020,1,0,0
Campbell,2015,1859.64,146.9,30.8,29.05936254980088,55012,25100,21791,3309,2020,1,0,0
Campbell,2015,2880,146.9,30.8,29.05936254980088,55012,25100,21791,3309,2020,1,0,0
Campbell,2015,2387.27,146.9,30.8,29.05936254980088,55012,25100,21791,3309,2020,1,0,0
Campbell,2015,2997.64,146.9,30.8,29.05936254980088,55012,25100,21791,3309,2020,1,0,0
Campbell,2015,1436.65,146.9,30.8,29.05936254980088,55012,25100,21791,3309,2020,1,0,0
Campbell,2015,3183.23,146.9,30.8,29.05936254980088,55012,25100,21791,3309,2020,1,0,0
